node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
G_1422,11,0.0113,0.0028,0.0967,0.0007
G_1423,9,0.016,0.0057,0.0785,0.0008
G_1424,15,0.0107,0.0839,0.0998,0.0006
G_1425,15,0.0127,0.0018,0.0898,0.0007
G_1426,10,0.012,0.0054,0.1067,0.0007
G_1427,15,0.012,0.0004,0.0843,0.0007
G_1428,6,0.0113,0.0014,0.1091,0.0007
G_1429,10,0.0127,0.0045,0.1081,0.0007
G_143,1,0.0127,0.0016,0.1215,0.0007
G_1430,6,0.01,0.0021,0.1052,0.0006
G_1431,10,0.0113,0.0017,0.1044,0.0007
G_1432,2,0.012,0.0007,0.082,0.0006
G_1433,5,0.01,0.0004,0.0997,0.0006
G_1434,2,0.012,0.0008,0.0882,0.0007
G_1435,9,0.0127,0.0024,0.0756,0.0007
G_1436,12,0.012,0.0007,0.0925,0.0006
G_1437,5,0.014,0.0029,0.1027,0.0008
G_1438,7,0.014,0.0021,0.1091,0.0008
G_1439,5,0.0133,0.0034,0.1058,0.0007
G_144,14,0.0167,0.0008,0.0848,0.0008
G_1440,6,0.014,0.0021,0.1066,0.0008
G_1441,7,0.01,0.0052,0.1081,0.0006
G_1442,2,0.01,0.0023,0.0847,0.0006
G_1443,15,0.0133,0.0033,0.0861,0.0007
G_1444,7,0.0113,0.0107,0.1205,0.0006
G_1445,2,0.0133,0.0022,0.0995,0.0007
G_1446,15,0.01,0.0026,0.0771,0.0006
G_1447,7,0.0113,0.004,0.108,0.0007
G_1448,11,0.0107,0.0046,0.1067,0.0006
G_1449,3,0.0107,0.002,0.0856,0.0006
G_145,14,0.0127,0.0005,0.0864,0.0007
G_1450,2,0.0107,0.0031,0.0887,0.0006
G_1451,11,0.0107,0.0027,0.1106,0.0006
G_1452,3,0.0127,0.0011,0.0961,0.0007
G_1453,9,0.01,0.0,0.0734,0.0006
G_1454,3,0.012,0.0011,0.0881,0.0007
G_1455,15,0.0113,0.0013,0.0829,0.0006
G_1456,6,0.012,0.0032,0.115,0.0007
G_1457,5,0.0127,0.0011,0.1028,0.0007
G_1458,9,0.0133,0.0009,0.0745,0.0007
G_1459,15,0.01,0.0001,0.0824,0.0006
G_146,0,0.012,0.0031,0.1182,0.0007
G_1460,7,0.012,0.0061,0.1096,0.0007
G_1461,13,0.0127,0.0029,0.102,0.0007
G_1462,5,0.0107,0.0028,0.1,0.0006
G_1463,10,0.012,0.0067,0.1056,0.0007
G_1464,13,0.0127,0.0027,0.1006,0.0007
G_1465,3,0.0107,0.0006,0.0901,0.0006
G_1466,6,0.0107,0.0018,0.1076,0.0006
G_1467,13,0.0113,0.0552,0.1069,0.0006
G_1468,9,0.0113,0.0001,0.0756,0.0006
G_1469,5,0.0113,0.0012,0.1047,0.0006
G_147,4,0.0113,0.0008,0.0736,0.0006
G_1470,8,0.0133,0.0043,0.1047,0.0007
G_1471,9,0.0147,0.0001,0.0735,0.0008
