node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
1193,1,0.0193,0.0006,0.1177,0.0006
1194,6,0.0207,0.001,0.0728,0.0006
1195,0,0.0207,0.001,0.1052,0.0006
1196,9,0.022,0.0073,0.1175,0.0007
1197,11,0.024,0.0031,0.1274,0.0007
1198,3,0.022,0.001,0.1075,0.0007
1199,6,0.024,0.0002,0.075,0.0007
12,3,0.0207,0.0067,0.1105,0.0006
120,1,0.0193,0.0035,0.116,0.0006
1200,9,0.0213,0.0003,0.1045,0.0007
1201,1,0.018,0.1226,0.1272,0.0006
1202,11,0.0227,0.0003,0.1214,0.0007
1203,7,0.018,0.0164,0.1112,0.0006
1204,3,0.0233,0.0018,0.1153,0.0007
1205,4,0.0193,0.0112,0.0614,0.0006
1206,1,0.0207,0.0044,0.1181,0.0007
1207,6,0.02,0.0014,0.0769,0.0006
1208,0,0.0227,0.0018,0.1101,0.0007
1209,0,0.0193,0.0489,0.1022,0.0006
121,3,0.02,0.0006,0.1155,0.0006
1210,6,0.0193,0.0045,0.0854,0.0006
1211,5,0.022,0.0098,0.1072,0.0007
1212,6,0.0233,0.0022,0.0909,0.0007
1213,6,0.018,0.0007,0.0769,0.0006
1214,8,0.0227,0.0029,0.1121,0.0007
1215,1,0.0187,0.0246,0.1233,0.0006
1216,2,0.0213,0.0005,0.0798,0.0007
1217,1,0.018,0.017,0.1235,0.0006
1218,3,0.018,0.0496,0.1232,0.0006
1219,11,0.02,0.0029,0.1218,0.0006
122,11,0.018,0.0007,0.1204,0.0006
1220,10,0.0247,0.0015,0.0741,0.0007
1221,4,0.018,0.0041,0.0614,0.0006
1222,6,0.018,0.062,0.0951,0.0006
1223,11,0.0254,0.0004,0.1209,0.0007
1224,4,0.0247,0.0154,0.0737,0.0007
1225,2,0.0254,0.0016,0.0888,0.0008
1226,1,0.024,0.0019,0.1137,0.0007
1227,2,0.0187,0.0071,0.0835,0.0006
1228,9,0.02,0.0047,0.1035,0.0006
1229,1,0.018,0.0178,0.1274,0.0006
123,11,0.0213,0.0031,0.1284,0.0007
1230,6,0.0213,0.0003,0.0726,0.0007
1231,6,0.0233,0.0067,0.0932,0.0008
1232,2,0.018,0.0759,0.0892,0.0006
1233,11,0.024,0.0021,0.1225,0.0007
1234,10,0.0287,0.0009,0.0652,0.0008
1235,0,0.0247,0.0018,0.1028,0.0007
1236,0,0.0227,0.0171,0.1057,0.0007
1237,0,0.0213,0.0052,0.1129,0.0007
1238,7,0.02,0.0013,0.1177,0.0006
1239,3,0.0267,0.0007,0.1117,0.0008
124,0,0.02,0.0058,0.1128,0.0006
1240,6,0.0207,0.0083,0.0876,0.0007
1241,11,0.022,0.0034,0.1236,0.0007
1242,6,0.02,0.0039,0.0876,0.0006
1243,5,0.02,0.0046,0.095,0.0006
1244,11,0.0187,0.0049,0.1233,0.0006
1245,6,0.028,0.0014,0.0752,0.0008
1246,11,0.0227,0.0028,0.1275,0.0007
1247,5,0.0193,0.0004,0.0848,0.0006
1248,8,0.0233,0.0015,0.1078,0.0007
1249,5,0.026,0.0081,0.1006,0.0008
125,11,0.0227,0.0022,0.1249,0.0007
1250,0,0.0227,0.0014,0.1087,0.0007
1251,1,0.02,0.0053,0.1167,0.0006
1252,11,0.0187,0.2594,0.127,0.0006
1253,7,0.0247,0.0012,0.1102,0.0007
1254,11,0.0187,0.0025,0.117,0.0006
1255,10,0.0233,0.0003,0.0652,0.0007
1256,11,0.022,0.0193,0.128,0.0007
1257,11,0.0247,0.0015,0.124,0.0007
1258,10,0.022,0.0003,0.0695,0.0007
1259,5,0.024,0.0005,0.0951,0.0007
126,1,0.0193,0.0377,0.1188,0.0006
1260,11,0.018,0.0093,0.1229,0.0006
1261,9,0.0193,0.0028,0.1118,0.0006
1262,5,0.0274,0.0008,0.0899,0.0008
1263,6,0.0233,0.0027,0.0911,0.0007
1264,11,0.0254,0.0013,0.1209,0.0007
1265,4,0.022,0.0032,0.0692,0.0007
1266,11,0.0193,0.0012,0.1226,0.0006
1267,9,0.0193,0.0029,0.1075,0.0006
1268,7,0.0187,0.0128,0.1207,0.0006
1269,8,0.0207,0.0025,0.1134,0.0007
127,3,0.0187,0.0007,0.1152,0.0006
1270,11,0.0187,0.0183,0.1284,0.0006
1271,6,0.0207,0.0374,0.0951,0.0007
1272,2,0.018,0.019,0.0834,0.0006
1273,3,0.0207,0.0159,0.1117,0.0006
1274,8,0.0254,0.0026,0.1081,0.0008
1275,8,0.018,0.0093,0.1035,0.0006
1276,4,0.0227,0.0019,0.0582,0.0007
1277,8,0.0193,0.0543,0.1148,0.0006
1278,5,0.0233,0.0013,0.0892,0.0007
1279,0,0.0207,0.0007,0.1019,0.0006
128,4,0.024,0.0029,0.0582,0.0007
1280,10,0.02,0.0005,0.069,0.0006
1281,11,0.018,0.0217,0.1223,0.0006
1282,8,0.018,0.0049,0.1131,0.0006
1283,6,0.02,0.001,0.0728,0.0006
1284,0,0.0267,0.0025,0.1058,0.0008
1285,4,0.02,0.0005,0.0693,0.0006
1286,6,0.0207,0.0005,0.0752,0.0006
1287,2,0.022,0.005,0.0855,0.0007
1288,11,0.0267,0.0019,0.1238,0.0008
1289,10,0.0247,0.0017,0.0734,0.0007
129,6,0.018,0.0031,0.0968,0.0006
1290,10,0.0267,0.0028,0.0735,0.0008
1291,10,0.018,0.0,0.0623,0.0006
1292,9,0.022,0.0017,0.1099,0.0007
1293,5,0.022,0.004,0.107,0.0007
1294,11,0.0233,0.0024,0.1219,0.0007
1295,10,0.02,0.0019,0.0751,0.0006
1296,8,0.0247,0.0133,0.1077,0.0008
1297,5,0.0267,0.0038,0.1002,0.0008
1298,10,0.018,0.0463,0.0783,0.0006
1299,10,0.022,0.0,0.0623,0.0007
13,5,0.024,0.004,0.1012,0.0007
130,8,0.0207,0.0021,0.1106,0.0007
1300,8,0.02,0.0009,0.1073,0.0006
1301,11,0.0187,0.0023,0.1208,0.0006
1302,4,0.0267,0.0001,0.0551,0.0008
1303,8,0.018,0.0605,0.1019,0.0006
1304,6,0.0254,0.0028,0.0824,0.0008
1305,7,0.024,0.0007,0.112,0.0007
1306,9,0.0267,0.0022,0.1081,0.0008
1307,9,0.0213,0.0003,0.105,0.0007
1308,5,0.0213,0.0018,0.0942,0.0006
1309,6,0.0274,0.0006,0.0751,0.0008
131,1,0.0233,0.0047,0.1141,0.0007
1310,4,0.022,0.0303,0.0652,0.0007
1311,4,0.018,0.0014,0.0753,0.0006
1312,4,0.018,0.0016,0.0709,0.0006
1313,5,0.028,0.0021,0.0944,0.0008
1314,2,0.0207,0.0052,0.0834,0.0006
1315,4,0.0267,0.0001,0.0551,0.0008
1316,6,0.0207,0.0012,0.0751,0.0006
1317,7,0.0213,0.0007,0.1133,0.0007
1318,3,0.0207,0.0064,0.1105,0.0006
1319,6,0.0207,0.0023,0.0822,0.0007
132,0,0.024,0.0061,0.1048,0.0008
1320,1,0.0187,0.0205,0.1231,0.0006
1321,11,0.0193,0.0027,0.1231,0.0006
1322,6,0.0247,0.0005,0.0726,0.0007
1323,10,0.0227,0.0002,0.0652,0.0007
1324,4,0.0247,0.0022,0.0737,0.0008
1325,11,0.018,0.0021,0.1232,0.0006
1326,5,0.024,0.0006,0.0886,0.0007
1327,3,0.0247,0.0008,0.1113,0.0007
1328,3,0.0187,0.0001,0.1083,0.0006
1329,0,0.022,0.0148,0.1013,0.0007
133,11,0.0227,0.002,0.1245,0.0007
1330,9,0.0233,0.0006,0.1082,0.0007
1331,9,0.026,0.0008,0.106,0.0008
1332,5,0.024,0.0025,0.0913,0.0007
1333,4,0.0267,0.0025,0.058,0.0008
1334,11,0.0233,0.0039,0.125,0.0007
1335,1,0.0213,0.0265,0.124,0.0007
1336,5,0.0247,0.0012,0.0958,0.0007
1337,5,0.024,0.001,0.1002,0.0007
1338,4,0.02,0.001,0.0653,0.0006
1339,1,0.0187,0.0011,0.1214,0.0006
134,1,0.0207,0.001,0.1123,0.0007
1340,3,0.024,0.0006,0.1086,0.0007
1341,10,0.0227,0.0004,0.075,0.0007
1342,6,0.0267,0.0026,0.0772,0.0008
1343,0,0.0207,0.0007,0.1127,0.0006
1344,4,0.018,0.0001,0.0691,0.0006
1345,8,0.0193,0.0237,0.1023,0.0006
1346,1,0.0193,0.0008,0.1177,0.0006
1347,3,0.0247,0.0008,0.1091,0.0007
1348,5,0.0213,0.0005,0.1002,0.0006
1349,3,0.0233,0.0008,0.1096,0.0007
135,5,0.02,0.0158,0.0854,0.0006
1350,10,0.0254,0.0,0.0623,0.0007
1351,6,0.024,0.0002,0.0749,0.0007
1352,10,0.0187,0.0001,0.0664,0.0006
1353,7,0.0227,0.001,0.1136,0.0007
1354,5,0.0247,0.0002,0.0843,0.0007
1355,3,0.02,0.0005,0.1097,0.0006
1356,7,0.0207,0.0039,0.1183,0.0006
1357,9,0.0213,0.0012,0.108,0.0006
