node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
G_388,4,0.0107,0.0044,0.075,0.0006
G_389,10,0.0113,0.0137,0.1059,0.0006
G_39,0,0.0107,0.0037,0.0811,0.0006
G_390,4,0.01,0.0001,0.068,0.0006
G_391,0,0.0113,0.0007,0.0832,0.0006
G_392,11,0.0127,0.0069,0.1143,0.0007
G_393,1,0.012,0.0011,0.1216,0.0007
G_394,10,0.0107,0.0034,0.0951,0.0006
G_395,0,0.0147,0.0005,0.0832,0.0007
G_396,11,0.01,0.0029,0.1032,0.0006
G_397,1,0.012,0.0353,0.1192,0.0007
G_398,1,0.0127,0.0039,0.1242,0.0007
G_399,0,0.012,0.009,0.09,0.0007
G_4,4,0.0127,0.0107,0.0795,0.0007
G_40,10,0.0113,0.002,0.1141,0.0006
G_400,1,0.0113,0.0033,0.1203,0.0006
G_401,10,0.01,0.0015,0.1195,0.0006
G_402,4,0.0107,0.0001,0.0674,0.0006
G_403,10,0.0113,0.0009,0.0949,0.0006
G_404,0,0.0133,0.0178,0.0887,0.0007
G_405,1,0.0127,0.0027,0.1188,0.0007
G_406,11,0.0127,0.02,0.1083,0.0007
G_407,1,0.0107,0.0557,0.1292,0.0006
G_408,10,0.014,0.0082,0.1183,0.0008
G_409,10,0.0107,0.0654,0.1141,0.0006
G_41,10,0.0107,0.0148,0.111,0.0006
G_410,4,0.0127,0.0018,0.0761,0.0007
G_411,10,0.0127,0.0069,0.1128,0.0007
G_412,0,0.016,0.0024,0.0865,0.0008
G_413,10,0.01,0.0477,0.1108,0.0006
G_414,1,0.014,0.003,0.1238,0.0008
G_415,11,0.01,0.1455,0.1085,0.0006
G_416,4,0.0107,0.0001,0.068,0.0006
G_417,1,0.0133,0.0063,0.1216,0.0007
G_418,10,0.0133,0.0066,0.1098,0.0007
G_419,0,0.01,0.0013,0.0904,0.0006
G_42,1,0.0113,0.0011,0.1146,0.0007
G_420,1,0.0107,0.0144,0.1241,0.0006
G_421,0,0.01,0.0045,0.0927,0.0006
G_422,1,0.0107,0.0342,0.1176,0.0006
G_423,1,0.0113,0.0012,0.122,0.0006
G_424,4,0.01,0.0004,0.0737,0.0006
G_425,11,0.0113,0.1366,0.1155,0.0006
G_426,10,0.0127,0.0019,0.1174,0.0007
G_427,0,0.0107,0.0018,0.0803,0.0006
G_428,4,0.0113,0.0004,0.0737,0.0006
G_429,1,0.0153,0.0172,0.1256,0.0008
G_43,0,0.0113,0.0006,0.0871,0.0006
G_430,1,0.0133,0.0213,0.1277,0.0007
G_431,1,0.0133,0.0303,0.1192,0.0007
G_432,0,0.0107,0.0026,0.0827,0.0006
G_433,10,0.0113,0.0042,0.1103,0.0006
G_434,1,0.01,0.0239,0.1201,0.0006
G_435,1,0.0113,0.0029,0.1253,0.0006
G_436,4,0.01,0.0421,0.0839,0.0006
G_437,4,0.0127,0.0023,0.0777,0.0007
G_438,10,0.0133,0.0022,0.0999,0.0007
G_439,0,0.014,0.0027,0.0872,0.0007
G_44,1,0.014,0.0509,0.1279,0.0008
G_440,10,0.0127,0.0017,0.1026,0.0007
G_441,10,0.012,0.0155,0.1217,0.0007
G_442,4,0.0107,0.0001,0.068,0.0006
G_443,0,0.0127,0.0015,0.0861,0.0007
G_444,10,0.012,0.0043,0.1059,0.0007
G_445,0,0.0127,0.0046,0.0906,0.0007
G_446,1,0.012,0.0011,0.1216,0.0007
G_447,0,0.0127,0.0004,0.0864,0.0007
G_448,11,0.0127,0.006,0.1147,0.0007
G_449,10,0.01,0.0534,0.1284,0.0006
G_45,10,0.012,0.0004,0.0946,0.0007
G_450,10,0.012,0.0035,0.115,0.0007
G_451,0,0.012,0.0102,0.0928,0.0007
G_452,1,0.0107,0.0849,0.1311,0.0006
G_453,10,0.0133,0.0043,0.1143,0.0007
G_454,4,0.012,0.0028,0.0799,0.0007
G_455,10,0.0107,0.001,0.1075,0.0006
G_456,11,0.0107,0.08,0.1226,0.0006
G_457,1,0.0127,0.0046,0.1178,0.0007
G_458,1,0.01,0.0236,0.1262,0.0006
G_459,10,0.0133,0.0061,0.1008,0.0008
G_46,0,0.0147,0.0008,0.0839,0.0007
