node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
1280,11,0.02,0.0005,0.0689,0.0006
1281,5,0.018,0.0368,0.1222,0.0006
1282,9,0.018,0.0046,0.1129,0.0006
1283,7,0.0207,0.0016,0.0729,0.0006
1284,0,0.0267,0.0024,0.1057,0.0008
1285,4,0.02,0.0005,0.0693,0.0006
1286,7,0.0207,0.0005,0.0752,0.0006
1287,2,0.022,0.0051,0.0854,0.0007
1288,5,0.026,0.002,0.1239,0.0008
1289,11,0.0247,0.0017,0.0734,0.0007
129,7,0.018,0.0024,0.0969,0.0006
1290,11,0.0267,0.0028,0.0734,0.0008
1291,11,0.018,0.0,0.0622,0.0006
1292,10,0.022,0.0015,0.1099,0.0007
1293,6,0.022,0.0038,0.1068,0.0007
1294,5,0.0233,0.0034,0.1222,0.0007
1295,11,0.02,0.0019,0.075,0.0006
1296,9,0.0247,0.013,0.1075,0.0008
1297,6,0.0267,0.0037,0.1002,0.0008
1298,11,0.018,0.0462,0.0782,0.0006
1299,11,0.022,0.0,0.0623,0.0007
13,6,0.024,0.0044,0.101,0.0007
130,10,0.0207,0.0023,0.1109,0.0007
1300,9,0.02,0.0007,0.1074,0.0006
1301,5,0.0187,0.0022,0.1206,0.0006
1302,4,0.0267,0.0001,0.0551,0.0008
1303,9,0.018,0.0546,0.1017,0.0006
1304,7,0.0254,0.0027,0.0825,0.0008
1305,8,0.024,0.0007,0.1122,0.0007
1306,10,0.0267,0.0025,0.1085,0.0008
1307,10,0.0213,0.0003,0.105,0.0007
1308,6,0.0213,0.0017,0.094,0.0006
1309,7,0.0267,0.0005,0.0751,0.0008
131,0,0.0227,0.0045,0.1141,0.0007
1310,4,0.022,0.0302,0.0652,0.0007
1311,4,0.018,0.0022,0.0753,0.0006
1312,4,0.018,0.0017,0.0709,0.0006
1313,6,0.028,0.002,0.0943,0.0008
1314,2,0.0207,0.0052,0.0832,0.0006
1315,4,0.0267,0.0001,0.0551,0.0008
1316,7,0.02,0.0012,0.0752,0.0006
1317,8,0.0213,0.0007,0.1132,0.0007
1318,3,0.0207,0.0063,0.1075,0.0006
1319,7,0.0207,0.0023,0.0822,0.0007
